"Tyson Ross",7900,SDP,SP,PIT,,0.723,14.73
"Jameson Taillon",7200,PIT,SP,SDP,,0.662,14.52
"Mike Clevinger",10700,CLE,SP,OAK,,0.63,14.47
"Frankie Montas",6600,OAK,SP,CLE,,0.397,16.27
"Cole Hamels",9700,TEX,SP,CHW,,0.394,17.9
"Reynaldo Lopez",6000,CHW,SP,TEX,,0.596,13.37
"Derek Holland",6300,SFG,SP,ARI,,0.85,10.9
"Zack Godley",7500,ARI,SP,SFG,,0.553,16.82
"Luis Severino",13100,NYY,SP,BOS,,0.273,21.28
"David Price",8300,BOS,SP,NYY,,0.434,18.55
"Chad Bettis",4900,COL,SP,LAD,,0.868,12.31
"Ross Stripling",9700,LAD,SP,COL,,0.695,16.01
"James Paxton",12100,SEA,SP,KCR,,0.579,21.55
"Brad Keller",4500,KCR,SP,SEA,,0.701,11.34
"Jon Lester",8100,CHC,SP,MIN,,0.6,16.28
"Lance Lynn",6300,MIN,SP,CHC,,0.628,14.12
"Dan Straily",5800,MIA,SP,NYM,,0.999,11.25
"Blake Snell",10900,TBR,SP,HOU,,0.89,16.03
"Steven Matz",6800,NYM,SP,MIA,,0.796,15.71
"Jordan Zimmermann",6500,DET,SP,TOR,,0.422,13.3
"Kevin Gausman",7000,BAL,SP,LAA,,0.499,15.82
"J.A. Happ",10200,TOR,SP,DET,,0.472,18.93
"Charlie Morton",12500,HOU,SP,TBR,,0.556,23.92
"Freddy Peralta",10100,MIL,SP,CIN,,0.999,13.8
"John Gant",6200,STL,SP,ATL,,0.742,11.15
"Mike Foltynewicz",10000,ATL,SP,STL,,0.431,15.85
"Jake Arrieta",6100,PHI,SP,WAS,,0.568,16.11
"Gio Gonzalez",7700,WAS,SP,PHI,,0.861,15.68
"Matt Harvey",4300,CIN,SP,MIL,,0.361,13.04
"Deck McGuire",5200,LAA,SP,BAL,,0.616,12.16
