"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Julio Teheran","Braves","ATL @ SD",".39","6.48","26.88","5.62","3.50",".99",".15",".98","2.45","6.48","20.48","35.38","19.12","6797"
"Nick Tropeano","Angels","KC @ LAA",".44","6.32","26.19","5.64","3.60","1.09",".06",".89","2.12","6.17","20.05","34.43","18.54","12385"
"Zack Godley","Diamondbacks","ARI @ SF",".37","6.44","27.25","5.96","3.99","1.31",".15",".51","2.57","5.77","18.62","33.39","17.46","14862"
"Derek Holland","Giants","ARI @ SF",".35","6.10","25.48","5.53","3.69","1.15",".20",".49","2.28","4.93","17.01","30.10","15.63","4141"
"Clayton Richard","Padres","ATL @ SD",".37","6.42","27.03","6.38","4.47","1.17",".15",".60","2.03","4.41","15.81","28.97","14.56","3551"
"Danny Duffy","Royals","KC @ LAA",".27","5.44","23.77","5.44","3.25","1.04",".09","1.06","2.60","4.30","11.90","23.09","11.06","3542"
