,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,56.0,139.0,157.0,30.0,25.0,1.0,1.0,3.0,23.0,15.0,13.0,0.0,47.0,2.0,0.0,3.0,4.0,15.0,1.0,0.216,8.3,29.9,0.28,0.292,0.302,0.594,0.086,0.303,12.0,-5.6,0.27,64.0
1,Total,Away,54.0,143.0,160.0,28.0,22.0,4.0,1.0,1.0,12.0,9.0,11.0,0.0,36.0,0.0,2.0,4.0,6.0,10.0,3.0,0.196,6.9,22.5,0.31,0.25,0.259,0.509,0.063,0.25,7.0,-10.6,0.229,41.0
