,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,958.0,1718.0,1993.0,517.0,375.0,92.0,6.0,44.0,86.0,276.0,243.0,11.0,333.0,15.0,16.0,1.0,54.0,1.0,0.0,0.301,12.2,16.7,0.73,0.389,0.438,0.827,0.137,0.349,304.0,65.6,0.365,110.0
1,Total,vs R as L,1429.0,3876.0,4713.0,1211.0,713.0,309.0,20.0,169.0,352.0,616.0,762.0,126.0,535.0,21.0,53.0,0.0,76.0,1.0,2.0,0.312,16.2,11.4,1.42,0.423,0.533,0.956,0.221,0.323,879.0,315.1,0.405,137.0
2,Total,vs L as R,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
3,Total,vs R as R,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
4,Total,vs L,959.0,1718.0,1993.0,517.0,375.0,92.0,6.0,44.0,209.0,276.0,243.0,11.0,333.0,15.0,16.0,1.0,54.0,7.0,3.0,0.301,12.2,16.7,0.73,0.389,0.438,0.827,0.137,0.349,304.0,65.6,0.365,110.0
5,Total,vs R,1437.0,3876.0,4713.0,1211.0,713.0,309.0,20.0,169.0,717.0,616.0,762.0,126.0,535.0,21.0,53.0,0.0,76.0,8.0,8.0,0.312,16.2,11.4,1.42,0.423,0.533,0.956,0.221,0.323,879.0,315.1,0.405,137.0
