,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
2,Total,vs L as R,61.0,79.0,90.0,18.0,12.0,0.0,0.0,6.0,8.0,9.0,10.0,0.0,28.0,1.0,0.0,0.0,1.0,0.0,1.0,0.228,11.1,31.1,0.36,0.322,0.456,0.778,0.228,0.267,12.0,1.0,0.334,104.0
3,Total,vs R as R,85.0,120.0,138.0,23.0,13.0,5.0,1.0,4.0,9.0,19.0,14.0,1.0,44.0,3.0,1.0,0.0,1.0,0.0,0.0,0.192,10.1,31.9,0.32,0.29,0.35,0.64,0.158,0.26,12.0,-4.8,0.279,68.0
4,Total,vs L,61.0,79.0,90.0,18.0,12.0,0.0,0.0,6.0,10.0,9.0,10.0,0.0,28.0,1.0,0.0,0.0,1.0,0.0,1.0,0.228,11.1,31.1,0.36,0.322,0.456,0.778,0.228,0.267,12.0,1.0,0.334,104.0
5,Total,vs R,85.0,120.0,138.0,23.0,13.0,5.0,1.0,4.0,18.0,19.0,14.0,1.0,44.0,3.0,1.0,0.0,1.0,1.0,1.0,0.192,10.1,31.9,0.32,0.29,0.35,0.64,0.158,0.26,12.0,-4.8,0.279,68.0
