,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,20.0,49.0,53.0,10.0,8.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,15.0,1.0,0.0,1.0,3.0,1.0,0.0,0.204,3.8,28.3,0.13,0.25,0.245,0.495,0.041,0.294,2.0,-4.3,0.226,35.0
1,Total,Away,25.0,80.0,87.0,19.0,13.0,4.0,0.0,2.0,14.0,14.0,6.0,0.0,13.0,0.0,0.0,1.0,2.0,0.0,0.0,0.238,6.9,14.9,0.46,0.291,0.363,0.653,0.125,0.262,8.0,-2.4,0.29,74.0
