,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,84.0,258.0,269.0,65.0,44.0,16.0,0.0,5.0,27.0,29.0,9.0,0.0,68.0,1.0,1.0,0.0,12.0,2.0,2.0,0.252,3.3,25.3,0.13,0.279,0.372,0.651,0.12,0.323,24.0,-6.9,0.283,79.0
1,Total,Away,69.0,211.0,220.0,39.0,32.0,4.0,0.0,3.0,16.0,17.0,9.0,1.0,51.0,0.0,0.0,0.0,7.0,1.0,2.0,0.185,4.1,23.2,0.18,0.218,0.246,0.465,0.062,0.229,6.0,-19.4,0.205,21.0
