,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,1058.0,3799.0,4499.0,1176.0,598.0,338.0,14.0,226.0,664.0,858.0,635.0,112.0,751.0,17.0,47.0,1.0,96.0,8.0,4.0,0.31,14.1,16.7,0.85,0.406,0.584,0.991,0.275,0.331,868.0,338.1,0.414,152.0
1,Total,Away,1019.0,3776.0,4365.0,1015.0,517.0,218.0,3.0,277.0,592.0,747.0,541.0,84.0,747.0,15.0,33.0,0.0,110.0,6.0,5.0,0.269,12.4,17.1,0.72,0.36,0.548,0.908,0.279,0.265,725.0,210.7,0.382,137.0
