,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
2,Total,vs L as R,146.0,298.0,338.0,79.0,56.0,14.0,0.0,9.0,26.0,42.0,33.0,3.0,60.0,1.0,6.0,0.0,6.0,3.0,1.0,0.265,9.8,17.8,0.55,0.334,0.403,0.737,0.138,0.298,39.0,-2.1,0.32,93.0
3,Total,vs R as R,244.0,570.0,643.0,143.0,96.0,31.0,3.0,13.0,44.0,67.0,56.0,1.0,131.0,8.0,5.0,4.0,8.0,1.0,1.0,0.251,8.7,20.4,0.43,0.324,0.384,0.708,0.133,0.302,71.0,-7.7,0.313,88.0
4,Total,vs L,146.0,298.0,338.0,79.0,56.0,14.0,0.0,9.0,32.0,42.0,33.0,3.0,60.0,1.0,6.0,0.0,6.0,4.0,1.0,0.265,9.8,17.8,0.55,0.334,0.403,0.737,0.138,0.298,39.0,-2.1,0.32,93.0
5,Total,vs R,244.0,570.0,643.0,143.0,96.0,31.0,3.0,13.0,60.0,67.0,56.0,1.0,131.0,8.0,5.0,4.0,8.0,4.0,2.0,0.251,8.7,20.4,0.43,0.324,0.384,0.708,0.133,0.302,71.0,-7.7,0.313,88.0
