,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,11.0,38.0,40.0,9.0,5.0,3.0,1.0,0.0,3.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.237,5.0,20.0,0.25,0.275,0.368,0.643,0.132,0.3,3.0,-1.1,0.282,72.0
1,Total,Away,9.0,33.0,34.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,1.0,1.0,2.0,0.242,2.9,38.2,0.08,0.265,0.333,0.598,0.091,0.4,2.0,-1.4,0.263,61.0
