,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,164.0,480.0,548.0,121.0,91.0,18.0,10.0,2.0,69.0,44.0,54.0,1.0,105.0,4.0,2.0,8.0,5.0,12.0,2.0,0.252,9.9,19.2,0.51,0.331,0.344,0.675,0.092,0.317,56.0,-8.2,0.305,83.0
1,Total,Away,164.0,497.0,569.0,121.0,91.0,18.0,4.0,8.0,53.0,49.0,58.0,3.0,117.0,3.0,5.0,6.0,9.0,3.0,4.0,0.243,10.2,20.6,0.5,0.323,0.344,0.667,0.101,0.3,55.0,-11.2,0.3,81.0
