,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,49.0,114.0,119.0,20.0,17.0,1.0,1.0,1.0,11.0,8.0,3.0,1.0,21.0,1.0,0.0,1.0,1.0,0.0,1.0,0.175,2.5,17.6,0.14,0.203,0.228,0.431,0.053,0.207,1.0,-14.0,0.189,7.0
1,Total,Away,56.0,108.0,109.0,31.0,24.0,4.0,1.0,2.0,19.0,13.0,1.0,0.0,21.0,0.0,0.0,0.0,2.0,1.0,3.0,0.287,0.9,19.3,0.05,0.294,0.398,0.692,0.111,0.341,11.0,-2.5,0.3,77.0
