,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
2,Total,vs L as R,80.0,150.0,160.0,41.0,24.0,10.0,2.0,5.0,10.0,14.0,6.0,1.0,51.0,4.0,0.0,0.0,0.0,0.0,1.0,0.273,3.8,31.9,0.12,0.319,0.467,0.785,0.193,0.383,21.0,2.2,0.34,102.0
3,Total,vs R as R,86.0,116.0,130.0,29.0,24.0,3.0,1.0,1.0,5.0,6.0,8.0,0.0,37.0,4.0,1.0,1.0,3.0,0.0,0.0,0.25,6.2,28.5,0.22,0.318,0.319,0.637,0.069,0.354,12.0,-3.3,0.29,69.0
4,Total,vs L,81.0,150.0,160.0,41.0,24.0,10.0,2.0,5.0,19.0,14.0,6.0,1.0,51.0,4.0,0.0,0.0,0.0,0.0,2.0,0.273,3.8,31.9,0.12,0.319,0.467,0.785,0.193,0.383,21.0,2.2,0.34,102.0
5,Total,vs R,87.0,116.0,130.0,29.0,24.0,3.0,1.0,1.0,11.0,6.0,8.0,0.0,37.0,4.0,1.0,1.0,3.0,0.0,1.0,0.25,6.2,28.5,0.22,0.318,0.319,0.637,0.069,0.354,12.0,-3.3,0.29,69.0
