,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,86.0,192.0,220.0,45.0,30.0,11.0,0.0,4.0,26.0,17.0,25.0,0.0,47.0,3.0,0.0,0.0,0.0,8.0,2.0,0.234,11.4,21.4,0.53,0.332,0.354,0.686,0.12,0.291,24.0,-0.6,0.31,99.0
1,Total,Away,68.0,176.0,195.0,37.0,25.0,8.0,1.0,3.0,20.0,13.0,16.0,0.0,53.0,0.0,1.0,2.0,1.0,4.0,4.0,0.21,8.2,27.2,0.3,0.275,0.318,0.593,0.108,0.281,14.0,-7.4,0.266,65.0
