,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Away,15.0,42.0,44.0,7.0,3.0,2.0,0.0,2.0,3.0,6.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,4.5,31.8,0.14,0.205,0.357,0.562,0.19,0.192,2.0,-2.7,0.245,45.0
1,Total,Home vs L,4.0,6.0,9.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.167,22.2,22.2,1.0,0.333,0.333,0.667,0.167,0.2,1.0,-0.1,0.297,87.0
