,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs R as L,4.0,10.0,14.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,21.4,21.4,1.0,0.286,0.2,0.486,0.1,0.125,0.0,-1.1,0.205,27.0
1,Total,vs R,4.0,10.0,14.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,21.4,21.4,1.0,0.286,0.2,0.486,0.1,0.125,0.0,-1.1,0.205,27.0
2,Total,Home,3.0,7.0,11.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.143,27.3,9.1,3.0,0.364,0.286,0.649,0.143,0.143,1.0,-0.4,0.266,73.0
3,Total,Away,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,-100.0
4,Total,Home vs R,3.0,7.0,11.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.143,27.3,9.1,3.0,0.364,0.286,0.649,0.143,0.143,1.0,-0.4,0.266,73.0
5,Total,Away vs R,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,-100.0
