,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,19.0,60.0,65.0,18.0,13.0,3.0,0.0,2.0,8.0,10.0,5.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,7.7,26.2,0.29,0.354,0.45,0.804,0.15,0.39,9.0,1.9,0.351,115.0
1,Total,Away,17.0,42.0,46.0,10.0,6.0,2.0,2.0,0.0,6.0,7.0,3.0,0.0,9.0,0.0,1.0,0.0,3.0,0.0,0.0,0.238,6.5,19.6,0.33,0.283,0.381,0.664,0.143,0.294,4.0,-1.1,0.284,76.0
