,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,66.0,118.0,136.0,27.0,21.0,4.0,1.0,1.0,17.0,8.0,10.0,1.0,29.0,0.0,0.0,8.0,4.0,0.0,1.0,0.229,7.4,21.3,0.34,0.289,0.305,0.594,0.076,0.295,10.0,-5.3,0.264,64.0
1,Total,Away,48.0,121.0,132.0,31.0,26.0,3.0,1.0,1.0,13.0,7.0,7.0,0.0,19.0,1.0,1.0,2.0,1.0,2.0,0.0,0.256,5.3,14.4,0.37,0.3,0.322,0.622,0.066,0.294,11.0,-3.9,0.277,71.0
