,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
2,Total,vs L as R,115.0,219.0,240.0,52.0,35.0,8.0,0.0,9.0,23.0,32.0,21.0,1.0,70.0,0.0,0.0,0.0,6.0,0.0,0.0,0.237,8.8,29.2,0.3,0.304,0.397,0.701,0.16,0.307,26.0,-0.8,0.308,94.0
3,Total,vs R as R,186.0,508.0,553.0,135.0,88.0,27.0,1.0,19.0,39.0,79.0,37.0,0.0,159.0,6.0,2.0,0.0,15.0,0.0,1.0,0.266,6.7,28.8,0.23,0.322,0.435,0.757,0.169,0.349,69.0,8.2,0.331,109.0
4,Total,vs L,117.0,219.0,240.0,52.0,35.0,8.0,0.0,9.0,32.0,32.0,21.0,1.0,70.0,0.0,0.0,0.0,6.0,2.0,0.0,0.237,8.8,29.2,0.3,0.304,0.397,0.701,0.16,0.307,26.0,-0.8,0.308,94.0
5,Total,vs R,186.0,508.0,553.0,135.0,88.0,27.0,1.0,19.0,54.0,79.0,37.0,0.0,159.0,6.0,2.0,0.0,15.0,0.0,3.0,0.266,6.7,28.8,0.23,0.322,0.435,0.757,0.169,0.349,69.0,8.2,0.331,109.0
