,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,21.0,47.0,54.0,16.0,11.0,3.0,0.0,2.0,9.0,8.0,5.0,0.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.34,9.3,18.5,0.5,0.407,0.532,0.939,0.191,0.389,10.0,3.4,0.404,139.0
1,Total,Away,15.0,29.0,32.0,10.0,6.0,3.0,0.0,1.0,3.0,5.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.345,6.3,12.5,0.5,0.406,0.552,0.958,0.207,0.375,6.0,2.3,0.414,152.0
