,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,32.0,102.0,110.0,27.0,17.0,7.0,0.0,3.0,13.0,10.0,6.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,1.0,0.265,5.5,20.0,0.27,0.309,0.422,0.731,0.157,0.308,13.0,0.2,0.318,94.0
1,Total,Away,36.0,109.0,116.0,30.0,16.0,11.0,0.0,3.0,12.0,13.0,5.0,0.0,14.0,1.0,1.0,0.0,2.0,0.0,0.0,0.275,4.3,12.1,0.36,0.31,0.459,0.769,0.183,0.29,15.0,1.5,0.331,108.0
