,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,19.0,53.0,58.0,11.0,9.0,0.0,0.0,2.0,7.0,2.0,4.0,0.0,16.0,1.0,0.0,0.0,1.0,1.0,0.0,0.208,6.9,27.6,0.25,0.276,0.321,0.597,0.113,0.257,4.0,-2.1,0.269,50.0
1,Total,Away,22.0,64.0,68.0,14.0,13.0,1.0,0.0,0.0,7.0,6.0,3.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.219,4.4,32.4,0.14,0.254,0.234,0.488,0.016,0.333,3.0,-5.0,0.222,33.0
