,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,14.0,48.0,49.0,17.0,17.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.354,2.0,18.4,0.11,0.367,0.354,0.722,0.0,0.436,5.0,0.0,0.315,95.0
1,Total,Away,8.0,25.0,29.0,5.0,4.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,10.3,17.2,0.6,0.31,0.24,0.55,0.04,0.25,2.0,-1.6,0.248,50.0
