,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Away,32.0,62.0,69.0,13.0,9.0,3.0,0.0,1.0,7.0,4.0,6.0,2.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.21,8.7,29.0,0.3,0.275,0.306,0.582,0.097,0.286,4.0,-4.7,0.248,43.0
1,Total,Home vs L,6.0,9.0,10.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.333,0.0,20.0,0.0,0.333,0.778,1.111,0.444,0.333,2.0,1.1,0.46,181.0
