,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,82.0,175.0,198.0,40.0,36.0,2.0,2.0,0.0,17.0,5.0,19.0,0.0,50.0,2.0,0.0,2.0,5.0,2.0,3.0,0.229,9.6,25.3,0.38,0.311,0.263,0.574,0.034,0.32,15.0,-8.1,0.265,60.0
1,Total,Away,59.0,106.0,120.0,24.0,18.0,5.0,1.0,0.0,12.0,10.0,10.0,0.0,34.0,1.0,1.0,2.0,2.0,5.0,2.0,0.226,8.3,28.3,0.29,0.297,0.292,0.589,0.066,0.329,9.0,-4.7,0.265,63.0
