,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Away,22.0,45.0,53.0,8.0,5.0,1.0,0.0,2.0,5.0,6.0,6.0,0.0,17.0,1.0,1.0,0.0,2.0,0.0,0.0,0.178,11.3,32.1,0.35,0.283,0.333,0.616,0.156,0.222,4.0,-2.3,0.276,62.0
1,Total,Home vs L,12.0,17.0,20.0,5.0,4.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.294,15.0,25.0,0.6,0.4,0.471,0.871,0.176,0.364,3.0,0.6,0.372,123.0
