,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,7.0,22.0,23.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.182,4.3,13.0,0.33,0.217,0.227,0.445,0.045,0.211,0.0,-2.2,0.202,15.0
1,Total,Away,13.0,24.0,30.0,6.0,4.0,2.0,0.0,0.0,1.0,2.0,5.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,16.7,13.3,1.25,0.379,0.333,0.713,0.083,0.3,4.0,0.1,0.332,100.0
