,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,98.0,338.0,352.0,87.0,62.0,10.0,0.0,15.0,41.0,47.0,12.0,2.0,67.0,0.0,2.0,0.0,8.0,2.0,0.0,0.257,3.4,19.0,0.18,0.281,0.42,0.701,0.163,0.279,35.0,-8.4,0.3,81.0
1,Total,Away,110.0,366.0,395.0,96.0,61.0,11.0,2.0,22.0,47.0,73.0,22.0,1.0,76.0,1.0,6.0,0.0,13.0,1.0,5.0,0.262,5.6,19.2,0.29,0.301,0.484,0.785,0.221,0.27,49.0,1.1,0.332,100.0
