,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,61.0,87.0,103.0,16.0,10.0,4.0,0.0,2.0,8.0,6.0,14.0,0.0,21.0,2.0,0.0,0.0,1.0,0.0,0.0,0.184,13.6,20.4,0.67,0.311,0.299,0.61,0.115,0.219,9.0,-2.7,0.282,72.0
1,Total,Away,56.0,99.0,109.0,32.0,24.0,3.0,3.0,2.0,16.0,12.0,9.0,0.0,23.0,1.0,0.0,0.0,2.0,0.0,0.0,0.323,8.3,21.1,0.39,0.385,0.475,0.86,0.152,0.405,18.0,5.2,0.374,137.0
