,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,256.0,784.0,870.0,229.0,167.0,40.0,11.0,11.0,120.0,71.0,62.0,1.0,111.0,10.0,4.0,10.0,25.0,18.0,17.0,0.292,7.1,12.8,0.56,0.35,0.413,0.763,0.121,0.327,112.0,14.6,0.337,117.0
1,Total,Away,246.0,808.0,895.0,209.0,158.0,41.0,4.0,6.0,88.0,55.0,67.0,0.0,143.0,10.0,2.0,8.0,18.0,29.0,13.0,0.259,7.5,16.0,0.47,0.322,0.342,0.664,0.083,0.307,89.0,-12.0,0.299,85.0
