,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,25.0,21.0,29.0,2.0,0.0,1.0,0.0,1.0,3.0,2.0,7.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.095,24.1,31.0,0.78,0.31,0.286,0.596,0.19,0.083,2.0,-1.1,0.283,77.0
1,Total,Away,26.0,30.0,32.0,6.0,5.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,0.2,3.1,25.0,0.13,0.25,0.233,0.483,0.033,0.273,1.0,-2.8,0.224,27.0
