,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,417.0,1522.0,1731.0,460.0,333.0,91.0,2.0,34.0,216.0,206.0,176.0,15.0,157.0,6.0,16.0,11.0,42.0,7.0,0.0,0.302,10.2,9.1,1.12,0.373,0.432,0.805,0.129,0.316,246.0,34.0,0.352,113.0
1,Total,Away,434.0,1631.0,1822.0,472.0,331.0,96.0,4.0,41.0,211.0,198.0,155.0,12.0,177.0,9.0,12.0,15.0,50.0,4.0,5.0,0.289,8.5,9.7,0.88,0.352,0.429,0.781,0.139,0.302,241.0,18.2,0.341,104.0
