,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,331.0,775.0,867.0,212.0,134.0,48.0,0.0,30.0,90.0,131.0,79.0,20.0,133.0,4.0,9.0,0.0,26.0,0.0,2.0,0.274,9.1,15.3,0.59,0.34,0.452,0.792,0.178,0.293,112.0,6.2,0.336,100.0
1,Total,Away,322.0,829.0,914.0,210.0,132.0,52.0,3.0,23.0,83.0,132.0,69.0,10.0,147.0,4.0,12.0,0.0,28.0,1.0,4.0,0.253,7.5,16.1,0.47,0.31,0.407,0.716,0.153,0.279,96.0,-15.3,0.307,82.0
