,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,20.0,34.0,40.0,11.0,8.0,2.0,0.0,1.0,9.0,7.0,3.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.324,7.5,7.5,1.0,0.385,0.471,0.855,0.147,0.323,6.0,1.4,0.371,124.0
1,Total,Away,15.0,30.0,35.0,5.0,2.0,2.0,0.0,1.0,2.0,3.0,4.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.167,11.4,25.7,0.44,0.257,0.333,0.59,0.167,0.19,2.0,-2.0,0.261,52.0
