,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,54.0,126.0,137.0,26.0,22.0,2.0,1.0,1.0,8.0,9.0,8.0,0.0,18.0,2.0,0.0,1.0,4.0,0.0,0.0,0.206,5.8,13.1,0.44,0.265,0.262,0.527,0.056,0.234,7.0,-9.7,0.241,43.0
1,Total,Away,48.0,133.0,145.0,37.0,27.0,7.0,1.0,2.0,16.0,6.0,11.0,0.0,22.0,0.0,0.0,1.0,3.0,1.0,1.0,0.278,7.6,15.2,0.5,0.333,0.391,0.724,0.113,0.321,17.0,-0.7,0.32,92.0
