,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,56.0,156.0,175.0,51.0,40.0,7.0,3.0,1.0,20.0,20.0,11.0,0.0,25.0,2.0,1.0,5.0,6.0,7.0,2.0,0.327,6.3,14.3,0.44,0.376,0.429,0.806,0.103,0.382,25.0,4.0,0.355,126.0
1,Total,Away,67.0,183.0,211.0,36.0,27.0,6.0,1.0,2.0,18.0,16.0,19.0,0.0,39.0,1.0,2.0,6.0,2.0,3.0,3.0,0.197,9.0,18.5,0.49,0.273,0.273,0.546,0.077,0.236,12.0,-13.5,0.25,46.0
