,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,26.0,61.0,69.0,15.0,13.0,2.0,0.0,0.0,6.0,4.0,4.0,1.0,10.0,2.0,0.0,2.0,0.0,3.0,1.0,0.246,5.8,14.5,0.4,0.313,0.279,0.592,0.033,0.294,5.0,-2.7,0.265,65.0
1,Total,Away,34.0,81.0,87.0,21.0,19.0,2.0,0.0,0.0,10.0,1.0,3.0,0.0,19.0,2.0,0.0,1.0,3.0,5.0,0.0,0.259,3.4,21.8,0.16,0.302,0.284,0.586,0.025,0.339,6.0,-3.3,0.265,64.0
