,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,13.0,50.0,54.0,9.0,4.0,3.0,1.0,1.0,7.0,5.0,4.0,0.0,10.0,0.0,0.0,0.0,1.0,4.0,1.0,0.18,7.4,18.5,0.4,0.241,0.34,0.581,0.16,0.205,4.0,-2.6,0.254,52.0
1,Total,Away,15.0,44.0,53.0,12.0,9.0,3.0,0.0,0.0,7.0,1.0,7.0,0.0,13.0,0.0,0.0,2.0,1.0,2.0,2.0,0.273,13.2,24.5,0.54,0.373,0.341,0.713,0.068,0.387,6.0,0.4,0.325,104.0
