,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,460.0,1643.0,1800.0,447.0,300.0,90.0,10.0,47.0,223.0,230.0,114.0,18.0,361.0,17.0,16.0,9.0,44.0,36.0,13.0,0.272,6.3,20.1,0.32,0.323,0.425,0.748,0.153,0.32,210.0,-10.4,0.322,89.0
1,Total,Away,436.0,1631.0,1774.0,452.0,284.0,90.0,2.0,76.0,232.0,231.0,118.0,12.0,322.0,12.0,8.0,5.0,38.0,24.0,14.0,0.277,6.7,18.2,0.37,0.329,0.475,0.804,0.197,0.303,240.0,22.8,0.344,107.0
