,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,252.0,831.0,985.0,228.0,143.0,57.0,1.0,27.0,104.0,145.0,131.0,9.0,109.0,8.0,13.0,2.0,25.0,0.0,0.0,0.274,13.3,11.1,1.2,0.373,0.443,0.816,0.168,0.284,143.0,23.1,0.356,124.0
1,Total,Away,249.0,859.0,1009.0,243.0,178.0,44.0,0.0,21.0,108.0,125.0,128.0,10.0,105.0,11.0,10.0,1.0,31.0,0.0,1.0,0.283,12.7,10.4,1.22,0.379,0.407,0.786,0.125,0.299,140.0,16.8,0.348,111.0
