,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,313.0,992.0,1103.0,248.0,166.0,49.0,4.0,29.0,110.0,116.0,101.0,3.0,250.0,8.0,1.0,1.0,16.0,18.0,5.0,0.25,9.2,22.7,0.4,0.324,0.395,0.719,0.145,0.307,125.0,-8.8,0.318,90.0
1,Total,Away,307.0,1020.0,1158.0,269.0,173.0,55.0,5.0,36.0,138.0,134.0,115.0,13.0,267.0,13.0,7.0,3.0,25.0,4.0,3.0,0.264,9.9,23.1,0.43,0.344,0.433,0.777,0.17,0.322,150.0,9.8,0.338,102.0
