,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,65.0,163.0,180.0,39.0,27.0,10.0,0.0,2.0,13.0,21.0,15.0,0.0,27.0,0.0,1.0,1.0,8.0,1.0,1.0,0.239,8.3,15.0,0.56,0.302,0.337,0.639,0.098,0.274,16.0,-6.1,0.286,68.0
1,Total,Away,55.0,149.0,158.0,38.0,33.0,4.0,0.0,1.0,11.0,14.0,6.0,1.0,25.0,1.0,1.0,1.0,6.0,0.0,1.0,0.255,3.8,15.8,0.24,0.287,0.302,0.589,0.047,0.298,10.0,-8.7,0.261,53.0
