,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,266.0,826.0,917.0,231.0,186.0,35.0,7.0,3.0,89.0,72.0,68.0,9.0,113.0,17.0,4.0,2.0,24.0,11.0,4.0,0.28,7.4,12.3,0.6,0.345,0.35,0.695,0.07,0.319,98.0,-13.6,0.31,97.0
1,Total,Away,254.0,838.0,906.0,232.0,185.0,33.0,5.0,9.0,98.0,71.0,51.0,4.0,110.0,9.0,2.0,6.0,14.0,9.0,2.0,0.277,5.6,12.1,0.46,0.324,0.36,0.685,0.084,0.309,92.0,-17.7,0.303,80.0
