,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Away,13.0,24.0,27.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,11.1,14.8,0.75,0.222,0.125,0.347,0.0,0.15,0.0,-3.0,0.175,1.0
1,Total,Home vs L,2.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,25.0,0.0,1.0,0.5,0.333,0.833,0.0,0.333,1.0,0.3,0.394,150.0
