,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,424.0,1107.0,1303.0,252.0,133.0,57.0,2.0,60.0,141.0,165.0,156.0,13.0,376.0,7.0,11.0,21.0,19.0,0.0,3.0,0.228,12.0,28.9,0.41,0.324,0.445,0.769,0.218,0.282,163.0,9.1,0.331,100.0
1,Total,Away,401.0,1173.0,1341.0,269.0,161.0,59.0,3.0,46.0,113.0,149.0,131.0,17.0,359.0,10.0,16.0,11.0,30.0,3.0,2.0,0.229,9.8,26.8,0.36,0.308,0.402,0.711,0.173,0.284,140.0,-19.2,0.307,85.0
