,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,129.0,325.0,352.0,74.0,52.0,14.0,4.0,4.0,47.0,43.0,17.0,0.0,61.0,3.0,3.0,4.0,11.0,15.0,8.0,0.228,4.8,17.3,0.28,0.27,0.332,0.602,0.105,0.266,25.0,-17.3,0.267,59.0
1,Total,Away,122.0,338.0,366.0,86.0,55.0,17.0,10.0,4.0,42.0,29.0,23.0,3.0,57.0,1.0,0.0,4.0,6.0,16.0,3.0,0.254,6.3,15.6,0.4,0.304,0.399,0.703,0.145,0.296,37.0,-6.5,0.305,82.0
