,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,386.0,1264.0,1434.0,361.0,236.0,74.0,8.0,43.0,164.0,199.0,129.0,15.0,172.0,9.0,29.0,3.0,33.0,10.0,1.0,0.286,9.0,12.0,0.75,0.349,0.459,0.808,0.173,0.295,195.0,19.1,0.345,111.0
1,Total,Away,375.0,1365.0,1494.0,369.0,255.0,82.0,7.0,25.0,144.0,178.0,99.0,7.0,201.0,7.0,18.0,5.0,38.0,17.0,6.0,0.27,6.6,13.5,0.49,0.319,0.396,0.715,0.125,0.297,161.0,-22.4,0.311,85.0
