,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,180.0,583.0,640.0,154.0,106.0,28.0,4.0,16.0,75.0,83.0,46.0,5.0,104.0,3.0,8.0,0.0,13.0,3.0,2.0,0.264,7.2,16.3,0.44,0.317,0.408,0.725,0.144,0.293,70.0,-7.6,0.313,91.0
1,Total,Away,198.0,646.0,713.0,172.0,120.0,31.0,2.0,19.0,81.0,82.0,48.0,3.0,116.0,12.0,7.0,0.0,15.0,4.0,3.0,0.266,6.7,16.3,0.41,0.325,0.409,0.734,0.142,0.295,82.0,-4.2,0.321,91.0
