,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,13.0,29.0,38.0,5.0,3.0,1.0,0.0,1.0,3.0,5.0,5.0,1.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.172,13.2,26.3,0.5,0.316,0.31,0.626,0.138,0.2,3.0,-1.1,0.277,69.0
1,Total,Away,21.0,59.0,62.0,14.0,10.0,3.0,0.0,1.0,6.0,6.0,2.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.237,3.2,30.6,0.11,0.258,0.339,0.597,0.102,0.325,4.0,-2.6,0.261,61.0
