,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,647.0,2124.0,2355.0,584.0,413.0,117.0,14.0,40.0,240.0,228.0,206.0,14.0,238.0,2.0,14.0,9.0,56.0,15.0,15.0,0.275,8.7,10.1,0.87,0.338,0.4,0.737,0.125,0.292,279.0,-4.6,0.323,99.0
1,Total,Away,662.0,2279.0,2502.0,619.0,435.0,127.0,11.0,46.0,262.0,255.0,191.0,14.0,297.0,8.0,15.0,8.0,39.0,31.0,24.0,0.272,7.6,11.9,0.64,0.328,0.398,0.726,0.126,0.294,284.0,-17.4,0.318,91.0
