,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,417.0,1028.0,1202.0,270.0,186.0,49.0,11.0,24.0,102.0,124.0,146.0,3.0,185.0,3.0,17.0,8.0,21.0,21.0,9.0,0.263,12.1,15.4,0.79,0.351,0.402,0.753,0.139,0.294,151.0,3.0,0.332,100.0
2,Total,vs L as R,141.0,152.0,181.0,42.0,33.0,6.0,0.0,3.0,14.0,13.0,26.0,0.0,47.0,1.0,1.0,1.0,2.0,4.0,2.0,0.276,14.4,26.0,0.55,0.383,0.375,0.758,0.099,0.379,24.0,2.1,0.345,108.0
3,Total,vs R as R,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
4,Total,vs L,146.0,152.0,181.0,42.0,33.0,6.0,0.0,3.0,30.0,13.0,26.0,0.0,47.0,1.0,1.0,1.0,2.0,7.0,4.0,0.276,14.4,26.0,0.55,0.383,0.375,0.758,0.099,0.379,24.0,2.1,0.345,108.0
5,Total,vs R,418.0,1028.0,1202.0,270.0,186.0,49.0,11.0,24.0,164.0,124.0,146.0,3.0,185.0,3.0,17.0,8.0,21.0,51.0,15.0,0.263,12.1,15.4,0.79,0.351,0.402,0.753,0.139,0.294,151.0,3.0,0.332,100.0
