,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,2.0,5.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,0.0,14.3,0.0,0.143,0.4,0.543,0.2,0.167,0.0,-0.8,0.179,4.0
1,Total,Away,9.0,27.0,29.0,8.0,6.0,2.0,0.0,0.0,4.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.296,3.4,10.3,0.33,0.345,0.37,0.715,0.074,0.333,3.0,-0.1,0.321,93.0
