,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,199.0,584.0,622.0,150.0,121.0,15.0,11.0,3.0,42.0,44.0,27.0,3.0,74.0,5.0,2.0,4.0,4.0,25.0,9.0,0.257,4.3,11.9,0.36,0.294,0.336,0.63,0.079,0.289,51.0,-20.8,0.275,71.0
2,Total,vs L as R,120.0,252.0,270.0,75.0,58.0,13.0,2.0,2.0,27.0,10.0,9.0,0.0,43.0,7.0,2.0,0.0,4.0,5.0,1.0,0.298,3.3,15.9,0.21,0.337,0.389,0.726,0.091,0.349,31.0,0.6,0.318,101.0
3,Total,vs R as R,45.0,7.0,7.0,3.0,2.0,1.0,0.0,0.0,31.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,5.0,0.429,0.0,28.6,0.0,0.429,0.571,1.0,0.143,0.6,1.0,0.7,0.431,180.0
4,Total,vs L,122.0,252.0,270.0,75.0,58.0,13.0,2.0,2.0,41.0,10.0,9.0,0.0,43.0,7.0,2.0,0.0,4.0,9.0,1.0,0.298,3.3,15.9,0.21,0.337,0.389,0.726,0.091,0.349,31.0,0.6,0.318,101.0
5,Total,vs R,203.0,591.0,629.0,153.0,123.0,16.0,11.0,3.0,73.0,45.0,27.0,3.0,76.0,5.0,2.0,4.0,4.0,37.0,14.0,0.259,4.3,12.1,0.36,0.296,0.338,0.634,0.08,0.292,52.0,-20.1,0.277,73.0
