,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
2,Total,vs L as R,51.0,99.0,110.0,25.0,19.0,4.0,0.0,2.0,10.0,8.0,6.0,0.0,18.0,3.0,1.0,1.0,3.0,3.0,2.0,0.253,5.5,16.4,0.33,0.312,0.354,0.665,0.101,0.288,11.0,-2.6,0.298,75.0
3,Total,vs R as R,76.0,183.0,203.0,41.0,24.0,7.0,2.0,8.0,11.0,30.0,15.0,0.0,39.0,2.0,1.0,2.0,2.0,0.0,1.0,0.224,7.4,19.2,0.38,0.289,0.415,0.704,0.191,0.241,21.0,-3.5,0.306,80.0
4,Total,vs L,52.0,99.0,110.0,25.0,19.0,4.0,0.0,2.0,11.0,8.0,6.0,0.0,18.0,3.0,1.0,1.0,3.0,3.0,2.0,0.253,5.5,16.4,0.33,0.312,0.354,0.665,0.101,0.288,11.0,-2.6,0.298,75.0
5,Total,vs R,76.0,183.0,203.0,41.0,24.0,7.0,2.0,8.0,22.0,30.0,15.0,0.0,39.0,2.0,1.0,2.0,2.0,0.0,1.0,0.224,7.4,19.2,0.38,0.289,0.415,0.704,0.191,0.241,21.0,-3.5,0.306,80.0
