,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,32.0,88.0,99.0,16.0,11.0,3.0,1.0,1.0,15.0,5.0,11.0,0.0,26.0,0.0,0.0,0.0,3.0,1.0,0.0,0.182,11.1,26.3,0.42,0.273,0.273,0.545,0.091,0.246,6.0,-6.0,0.253,59.0
1,Total,Away,19.0,52.0,57.0,9.0,6.0,1.0,0.0,2.0,6.0,6.0,4.0,0.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,0.173,7.0,33.3,0.21,0.246,0.308,0.553,0.135,0.226,3.0,-3.6,0.251,46.0
