,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,135.0,324.0,355.0,86.0,58.0,17.0,5.0,6.0,42.0,36.0,21.0,2.0,49.0,0.0,2.0,7.0,3.0,5.0,3.0,0.265,5.9,13.8,0.43,0.308,0.404,0.713,0.139,0.295,37.0,-6.3,0.308,74.0
1,Total,Away,130.0,371.0,408.0,80.0,50.0,20.0,4.0,6.0,47.0,27.0,27.0,0.0,77.0,4.0,3.0,3.0,8.0,4.0,1.0,0.216,6.6,18.9,0.35,0.274,0.34,0.614,0.124,0.254,30.0,-19.7,0.271,58.0
