,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,630.0,2237.0,2451.0,637.0,477.0,117.0,18.0,25.0,265.0,207.0,124.0,10.0,248.0,21.0,22.0,47.0,39.0,21.0,15.0,0.285,5.1,10.1,0.5,0.325,0.387,0.712,0.102,0.308,265.0,-32.3,0.312,88.0
1,Total,Away,621.0,2263.0,2463.0,570.0,413.0,109.0,15.0,33.0,256.0,194.0,130.0,13.0,301.0,14.0,16.0,40.0,45.0,21.0,14.0,0.252,5.3,12.2,0.43,0.295,0.357,0.652,0.105,0.276,212.0,-86.4,0.285,68.0
