,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,116.0,355.0,401.0,95.0,65.0,20.0,2.0,8.0,40.0,50.0,39.0,0.0,57.0,4.0,2.0,1.0,8.0,5.0,2.0,0.268,9.7,14.2,0.68,0.345,0.403,0.748,0.135,0.298,50.0,1.7,0.332,101.0
1,Total,Away,100.0,355.0,391.0,84.0,59.0,17.0,3.0,5.0,36.0,40.0,29.0,0.0,66.0,1.0,1.0,5.0,9.0,5.0,3.0,0.237,7.4,16.9,0.44,0.295,0.344,0.639,0.107,0.277,34.0,-13.7,0.285,69.0
