,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,642.0,2167.0,2441.0,560.0,322.0,129.0,49.0,60.0,299.0,261.0,237.0,16.0,441.0,8.0,24.0,5.0,23.0,24.0,10.0,0.258,9.7,18.1,0.54,0.33,0.446,0.777,0.188,0.296,312.0,27.5,0.335,97.0
1,Total,Away,613.0,2236.0,2476.0,549.0,343.0,129.0,14.0,63.0,266.0,263.0,198.0,17.0,485.0,5.0,20.0,17.0,27.0,17.0,9.0,0.246,8.0,19.6,0.41,0.306,0.4,0.706,0.155,0.285,259.0,-29.8,0.307,86.0
