,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,372.0,1288.0,1418.0,340.0,201.0,81.0,1.0,57.0,156.0,183.0,113.0,10.0,198.0,7.0,10.0,0.0,30.0,1.0,3.0,0.264,8.0,14.0,0.57,0.324,0.461,0.786,0.197,0.271,184.0,10.8,0.337,107.0
1,Total,Away,392.0,1404.0,1513.0,366.0,230.0,75.0,6.0,55.0,181.0,208.0,94.0,11.0,205.0,5.0,9.0,1.0,36.0,1.0,3.0,0.261,6.2,13.5,0.46,0.308,0.44,0.748,0.179,0.27,175.0,-9.5,0.32,93.0
