,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,458.0,1014.0,1100.0,255.0,182.0,47.0,6.0,20.0,101.0,139.0,66.0,15.0,191.0,6.0,11.0,3.0,24.0,9.0,4.0,0.251,6.0,17.4,0.35,0.298,0.369,0.667,0.117,0.289,98.0,-30.0,0.288,73.0
1,Total,Away,474.0,1083.0,1172.0,293.0,205.0,59.0,3.0,26.0,103.0,135.0,66.0,9.0,211.0,7.0,15.0,1.0,20.0,5.0,2.0,0.271,5.6,18.0,0.31,0.313,0.403,0.715,0.132,0.31,125.0,-10.9,0.31,89.0
