,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,328.0,504.0,577.0,113.0,82.0,25.0,1.0,5.0,15.0,32.0,53.0,0.0,105.0,11.0,1.0,8.0,12.0,2.0,2.0,0.224,9.2,18.2,0.5,0.311,0.308,0.619,0.083,0.273,50.0,-15.8,0.284,72.0
1,Total,vs R as L,740.0,2076.0,2328.0,553.0,356.0,124.0,25.0,48.0,132.0,202.0,222.0,19.0,430.0,13.0,12.0,5.0,22.0,12.0,4.0,0.266,9.5,18.5,0.52,0.339,0.42,0.759,0.153,0.314,290.0,24.2,0.331,105.0
2,Total,vs L as R,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
3,Total,vs R as R,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
4,Total,vs L,329.0,504.0,577.0,113.0,82.0,25.0,1.0,5.0,53.0,32.0,53.0,0.0,105.0,11.0,1.0,8.0,12.0,10.0,6.0,0.224,9.2,18.2,0.5,0.311,0.308,0.619,0.083,0.273,50.0,-15.8,0.284,72.0
5,Total,vs R,743.0,2076.0,2328.0,553.0,356.0,124.0,25.0,48.0,300.0,202.0,222.0,19.0,430.0,13.0,12.0,5.0,22.0,37.0,17.0,0.266,9.5,18.5,0.52,0.339,0.42,0.759,0.153,0.314,290.0,24.2,0.331,105.0
