,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,232.0,780.0,837.0,241.0,149.0,49.0,3.0,40.0,139.0,147.0,47.0,7.0,155.0,2.0,7.0,1.0,24.0,8.0,6.0,0.309,5.6,18.5,0.3,0.347,0.533,0.88,0.224,0.34,134.0,41.4,0.376,107.0
1,Total,Away,213.0,732.0,764.0,172.0,107.0,34.0,0.0,31.0,65.0,94.0,26.0,2.0,199.0,1.0,5.0,0.0,19.0,3.0,1.0,0.235,3.4,26.0,0.13,0.26,0.408,0.669,0.173,0.278,70.0,-14.5,0.289,80.0
