,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,298.0,879.0,992.0,219.0,149.0,48.0,4.0,18.0,95.0,104.0,92.0,3.0,222.0,9.0,4.0,7.0,26.0,1.0,1.0,0.249,9.3,22.4,0.41,0.325,0.374,0.699,0.125,0.313,107.0,-8.7,0.312,95.0
1,Total,Away,276.0,771.0,885.0,162.0,105.0,45.0,1.0,11.0,72.0,71.0,101.0,2.0,218.0,2.0,8.0,3.0,13.0,5.0,3.0,0.21,11.4,24.6,0.46,0.3,0.314,0.614,0.104,0.275,72.0,-31.2,0.278,68.0
